node_id,node_type,node_category,hasGroupId,hasGender,hasAge,hasSeverity,hasSiteOfInfection,hasDiseaseStatus,hasTissue,hasGroupDay,hasNeutrophilProportion,hasTypeRegulation,hasPValue,hasLog2_FC,hasName,hasDescription,hasID,hasURI,normalized_label,short_label
Pathway_R-HSA-216083,Pathway,Pathway,,,,,,,,,,,,,Integrin cell surface interactions,Integrin cell surface interactions,R-HSA-216083,https://reactome.org/PathwayBrowser/#/R-HSA-216083,R-HSA-216083,R-HSA-216083
Pathway_R-HSA-391160,Pathway,Pathway,,,,,,,,,,,,,Signal regulatory protein family interactions,Signal regulatory protein family interactions,R-HSA-391160,https://reactome.org/PathwayBrowser/#/R-HSA-391160,R-HSA-391160,R-HSA-391160
Pathway_R-HSA-1300645,Pathway,Pathway,,,,,,,,,,,,,Acrosome Reaction and Sperm:Oocyte Membrane Binding,Acrosome Reaction and Sperm:Oocyte Membrane Binding,R-HSA-1300645,https://reactome.org/PathwayBrowser/#/R-HSA-1300645,R-HSA-1300645,R-HSA-1300645
Pathway_R-HSA-5336415,Pathway,Pathway,,,,,,,,,,,,,Uptake and function of diphtheria toxin,Uptake and function of diphtheria toxin,R-HSA-5336415,https://reactome.org/PathwayBrowser/#/R-HSA-5336415,R-HSA-5336415,R-HSA-5336415
Pathway_R-HSA-176407,Pathway,Pathway,,,,,,,,,,,,,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase,R-HSA-176407,https://reactome.org/PathwayBrowser/#/R-HSA-176407,R-HSA-176407,R-HSA-176407
Pathway_R-HSA-141430,Pathway,Pathway,,,,,,,,,,,,,Inactivation of APC/C via direct inhibition of the APC/C complex,Inactivation of APC/C via direct inhibition of the APC/C complex,R-HSA-141430,https://reactome.org/PathwayBrowser/#/R-HSA-141430,R-HSA-141430,R-HSA-141430
Pathway_R-HSA-174048,Pathway,Pathway,,,,,,,,,,,,,APC/C:Cdc20 mediated degradation of Cyclin B,APC/C:Cdc20 mediated degradation of Cyclin B,R-HSA-174048,https://reactome.org/PathwayBrowser/#/R-HSA-174048,R-HSA-174048,R-HSA-174048
Pathway_R-HSA-176408,Pathway,Pathway,,,,,,,,,,,,,Regulation of APC/C activators between G1/S and early anaphase,Regulation of APC/C activators between G1/S and early anaphase,R-HSA-176408,https://reactome.org/PathwayBrowser/#/R-HSA-176408,R-HSA-176408,R-HSA-176408
Pathway_R-HSA-176412,Pathway,Pathway,,,,,,,,,,,,,Phosphorylation of the APC/C,Phosphorylation of the APC/C,R-HSA-176412,https://reactome.org/PathwayBrowser/#/R-HSA-176412,R-HSA-176412,R-HSA-176412
Pathway_R-HSA-179409,Pathway,Pathway,,,,,,,,,,,,,APC-Cdc20 mediated degradation of Nek2A,APC-Cdc20 mediated degradation of Nek2A,R-HSA-179409,https://reactome.org/PathwayBrowser/#/R-HSA-179409,R-HSA-179409,R-HSA-179409
Pathway_R-HSA-2559582,Pathway,Pathway,,,,,,,,,,,,,Senescence-Associated Secretory Phenotype (SASP),Senescence-Associated Secretory Phenotype (SASP),R-HSA-2559582,https://reactome.org/PathwayBrowser/#/R-HSA-2559582,R-HSA-2559582,R-HSA-2559582
Pathway_R-HSA-9687136,Pathway,Pathway,,,,,,,,,,,,,Aberrant regulation of mitotic exit in cancer due to RB1 defects,Aberrant regulation of mitotic exit in cancer due to RB1 defects,R-HSA-9687136,https://reactome.org/PathwayBrowser/#/R-HSA-9687136,R-HSA-9687136,R-HSA-9687136
Pathway_R-HSA-114604,Pathway,Pathway,,,,,,,,,,,,,GPVI-mediated activation cascade,GPVI-mediated activation cascade,R-HSA-114604,https://reactome.org/PathwayBrowser/#/R-HSA-114604,R-HSA-114604,R-HSA-114604
Pathway_R-HSA-182971,Pathway,Pathway,,,,,,,,,,,,,EGFR downregulation,EGFR downregulation,R-HSA-182971,https://reactome.org/PathwayBrowser/#/R-HSA-182971,R-HSA-182971,R-HSA-182971
Pathway_R-HSA-418885,Pathway,Pathway,,,,,,,,,,,,,DCC mediated attractive signaling,DCC mediated attractive signaling,R-HSA-418885,https://reactome.org/PathwayBrowser/#/R-HSA-418885,R-HSA-418885,R-HSA-418885
Pathway_R-HSA-428543,Pathway,Pathway,,,,,,,,,,,,,Inactivation of CDC42 and RAC1,Inactivation of CDC42 and RAC1,R-HSA-428543,https://reactome.org/PathwayBrowser/#/R-HSA-428543,R-HSA-428543,R-HSA-428543
Pathway_R-HSA-525793,Pathway,Pathway,,,,,,,,,,,,,Myogenesis,Myogenesis,R-HSA-525793,https://reactome.org/PathwayBrowser/#/R-HSA-525793,R-HSA-525793,R-HSA-525793
Pathway_R-HSA-5625970,Pathway,Pathway,,,,,,,,,,,,,RHO GTPases activate KTN1,RHO GTPases activate KTN1,R-HSA-5625970,https://reactome.org/PathwayBrowser/#/R-HSA-5625970,R-HSA-5625970,R-HSA-5625970
Pathway_R-HSA-9013406,Pathway,Pathway,,,,,,,,,,,,,RHOQ GTPase cycle,RHOQ GTPase cycle,R-HSA-9013406,https://reactome.org/PathwayBrowser/#/R-HSA-9013406,R-HSA-9013406,R-HSA-9013406
Pathway_R-HSA-9013409,Pathway,Pathway,,,,,,,,,,,,,RHOJ GTPase cycle,RHOJ GTPase cycle,R-HSA-9013409,https://reactome.org/PathwayBrowser/#/R-HSA-9013409,R-HSA-9013409,R-HSA-9013409
Pathway_R-HSA-2468052,Pathway,Pathway,,,,,,,,,,,,,Establishment of Sister Chromatid Cohesion,Establishment of Sister Chromatid Cohesion,R-HSA-2468052,https://reactome.org/PathwayBrowser/#/R-HSA-2468052,R-HSA-2468052,R-HSA-2468052
Pathway_R-HSA-176034,Pathway,Pathway,,,,,,,,,,,,,Interactions of Tat with host cellular proteins,Interactions of Tat with host cellular proteins,R-HSA-176034,https://reactome.org/PathwayBrowser/#/R-HSA-176034,R-HSA-176034,R-HSA-176034
Pathway_R-HSA-2173796,Pathway,Pathway,,,,,,,,,,,,,SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,R-HSA-2173796,https://reactome.org/PathwayBrowser/#/R-HSA-2173796,R-HSA-2173796,R-HSA-2173796
Pathway_R-HSA-198323,Pathway,Pathway,,,,,,,,,,,,,AKT phosphorylates targets in the cytosol,AKT phosphorylates targets in the cytosol,R-HSA-198323,https://reactome.org/PathwayBrowser/#/R-HSA-198323,R-HSA-198323,R-HSA-198323
Pathway_R-HSA-2559586,Pathway,Pathway,,,,,,,,,,,,,DNA Damage/Telomere Stress Induced Senescence,DNA Damage/Telomere Stress Induced Senescence,R-HSA-2559586,https://reactome.org/PathwayBrowser/#/R-HSA-2559586,R-HSA-2559586,R-HSA-2559586
Pathway_R-HSA-5674400,Pathway,Pathway,,,,,,,,,,,,,Constitutive Signaling by AKT1 E17K in Cancer,Constitutive Signaling by AKT1 E17K in Cancer,R-HSA-5674400,https://reactome.org/PathwayBrowser/#/R-HSA-5674400,R-HSA-5674400,R-HSA-5674400
Pathway_R-HSA-6804116,Pathway,Pathway,,,,,,,,,,,,,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest,R-HSA-6804116,https://reactome.org/PathwayBrowser/#/R-HSA-6804116,R-HSA-6804116,R-HSA-6804116
Pathway_R-HSA-69563,Pathway,Pathway,,,,,,,,,,,,,p53-Dependent G1 DNA Damage Response,p53-Dependent G1 DNA Damage Response,R-HSA-69563,https://reactome.org/PathwayBrowser/#/R-HSA-69563,R-HSA-69563,R-HSA-69563
Pathway_R-HSA-8849470,Pathway,Pathway,,,,,,,,,,,,,PTK6 Regulates Cell Cycle,PTK6 Regulates Cell Cycle,R-HSA-8849470,https://reactome.org/PathwayBrowser/#/R-HSA-8849470,R-HSA-8849470,R-HSA-8849470
Pathway_R-HSA-9607240,Pathway,Pathway,,,,,,,,,,,,,FLT3 Signaling,FLT3 Signaling,R-HSA-9607240,https://reactome.org/PathwayBrowser/#/R-HSA-9607240,R-HSA-9607240,R-HSA-9607240
Pathway_R-HSA-9634638,Pathway,Pathway,,,,,,,,,,,,,Estrogen-dependent nuclear events downstream of ESR-membrane signaling,Estrogen-dependent nuclear events downstream of ESR-membrane signaling,R-HSA-9634638,https://reactome.org/PathwayBrowser/#/R-HSA-9634638,R-HSA-9634638,R-HSA-9634638
Pathway_R-HSA-9661069,Pathway,Pathway,,,,,,,,,,,,,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)","Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",R-HSA-9661069,https://reactome.org/PathwayBrowser/#/R-HSA-9661069,R-HSA-9661069,R-HSA-9661069
Pathway_R-HSA-380259,Pathway,Pathway,,,,,,,,,,,,,Loss of Nlp from mitotic centrosomes,Loss of Nlp from mitotic centrosomes,R-HSA-380259,https://reactome.org/PathwayBrowser/#/R-HSA-380259,R-HSA-380259,R-HSA-380259
Pathway_R-HSA-380284,Pathway,Pathway,,,,,,,,,,,,,Loss of proteins required for interphase microtubule organization from the centrosome,Loss of proteins required for interphase microtubule organization from the centrosome,R-HSA-380284,https://reactome.org/PathwayBrowser/#/R-HSA-380284,R-HSA-380284,R-HSA-380284
Pathway_R-HSA-380320,Pathway,Pathway,,,,,,,,,,,,,Recruitment of NuMA to mitotic centrosomes,Recruitment of NuMA to mitotic centrosomes,R-HSA-380320,https://reactome.org/PathwayBrowser/#/R-HSA-380320,R-HSA-380320,R-HSA-380320
Pathway_R-HSA-9840309,Pathway,Pathway,,,,,,,,,,,,,Glycosphingolipid biosynthesis,Glycosphingolipid biosynthesis,R-HSA-9840309,https://reactome.org/PathwayBrowser/#/R-HSA-9840309,R-HSA-9840309,R-HSA-9840309
Pathway_R-HSA-427389,Pathway,Pathway,,,,,,,,,,,,,ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression,ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression,R-HSA-427389,https://reactome.org/PathwayBrowser/#/R-HSA-427389,R-HSA-427389,R-HSA-427389
Pathway_R-HSA-9843940,Pathway,Pathway,,,,,,,,,,,,,Regulation of endogenous retroelements by KRAB-ZFP proteins,Regulation of endogenous retroelements by KRAB-ZFP proteins,R-HSA-9843940,https://reactome.org/PathwayBrowser/#/R-HSA-9843940,R-HSA-9843940,R-HSA-9843940
Pathway_R-HSA-9844594,Pathway,Pathway,,,,,,,,,,,,,Transcriptional regulation of brown and beige adipocyte differentiation by EBF2,Transcriptional regulation of brown and beige adipocyte differentiation by EBF2,R-HSA-9844594,https://reactome.org/PathwayBrowser/#/R-HSA-9844594,R-HSA-9844594,R-HSA-9844594
Pathway_R-HSA-1483191,Pathway,Pathway,,,,,,,,,,,,,Synthesis of PC,Synthesis of PC,R-HSA-1483191,https://reactome.org/PathwayBrowser/#/R-HSA-1483191,R-HSA-1483191,R-HSA-1483191
Pathway_R-HSA-1483213,Pathway,Pathway,,,,,,,,,,,,,Synthesis of PE,Synthesis of PE,R-HSA-1483213,https://reactome.org/PathwayBrowser/#/R-HSA-1483213,R-HSA-1483213,R-HSA-1483213
Pathway_R-HSA-9610379,Pathway,Pathway,,,,,,,,,,,,,HCMV Late Events,HCMV Late Events,R-HSA-9610379,https://reactome.org/PathwayBrowser/#/R-HSA-9610379,R-HSA-9610379,R-HSA-9610379
Pathway_R-HSA-162588,Pathway,Pathway,,,,,,,,,,,,,Budding and maturation of HIV virion,Budding and maturation of HIV virion,R-HSA-162588,https://reactome.org/PathwayBrowser/#/R-HSA-162588,R-HSA-162588,R-HSA-162588
Pathway_R-HSA-917729,Pathway,Pathway,,,,,,,,,,,,,Endosomal Sorting Complex Required For Transport (ESCRT),Endosomal Sorting Complex Required For Transport (ESCRT),R-HSA-917729,https://reactome.org/PathwayBrowser/#/R-HSA-917729,R-HSA-917729,R-HSA-917729
Pathway_R-HSA-9615710,Pathway,Pathway,,,,,,,,,,,,,Late endosomal microautophagy,Late endosomal microautophagy,R-HSA-9615710,https://reactome.org/PathwayBrowser/#/R-HSA-9615710,R-HSA-9615710,R-HSA-9615710
Pathway_R-HSA-9668328,Pathway,Pathway,,,,,,,,,,,,,Sealing of the nuclear envelope (NE) by ESCRT-III,Sealing of the nuclear envelope (NE) by ESCRT-III,R-HSA-9668328,https://reactome.org/PathwayBrowser/#/R-HSA-9668328,R-HSA-9668328,R-HSA-9668328
Pathway_R-HSA-2022870,Pathway,Pathway,,,,,,,,,,,,,CS-GAG biosynthesis,CS-GAG biosynthesis,R-HSA-2022870,https://reactome.org/PathwayBrowser/#/R-HSA-2022870,R-HSA-2022870,R-HSA-2022870
Pathway_R-HSA-428890,Pathway,Pathway,,,,,,,,,,,,,Role of ABL in ROBO-SLIT signaling,Role of ABL in ROBO-SLIT signaling,R-HSA-428890,https://reactome.org/PathwayBrowser/#/R-HSA-428890,R-HSA-428890,R-HSA-428890
Pathway_R-HSA-420029,Pathway,Pathway,,,,,,,,,,,,,Tight junction interactions,Tight junction interactions,R-HSA-420029,https://reactome.org/PathwayBrowser/#/R-HSA-420029,R-HSA-420029,R-HSA-420029
Pathway_R-HSA-9842640,Pathway,Pathway,,,,,,,,,,,,,Signaling by LTK in cancer,Signaling by LTK in cancer,R-HSA-9842640,https://reactome.org/PathwayBrowser/#/R-HSA-9842640,R-HSA-9842640,R-HSA-9842640
Pathway_R-HSA-9845576,Pathway,Pathway,,,,,,,,,,,,,Glycosphingolipid transport,Glycosphingolipid transport,R-HSA-9845576,https://reactome.org/PathwayBrowser/#/R-HSA-9845576,R-HSA-9845576,R-HSA-9845576
Pathway_R-HSA-9931509,Pathway,Pathway,,,,,,,,,,,,,"Expression of BMAL (ARNTL), CLOCK, and NPAS2","Expression of BMAL (ARNTL), CLOCK, and NPAS2",R-HSA-9931509,https://reactome.org/PathwayBrowser/#/R-HSA-9931509,R-HSA-9931509,R-HSA-9931509
Pathway_R-HSA-9931510,Pathway,Pathway,,,,,,,,,,,,,Phosphorylated BMAL1:CLOCK (ARNTL:CLOCK) activates expression of core clock genes,Phosphorylated BMAL1:CLOCK (ARNTL:CLOCK) activates expression of core clock genes,R-HSA-9931510,https://reactome.org/PathwayBrowser/#/R-HSA-9931510,R-HSA-9931510,R-HSA-9931510
Pathway_R-HSA-9931512,Pathway,Pathway,,,,,,,,,,,,,"Phosphorylation of CLOCK, acetylation of BMAL1 (ARNTL) at target gene promoters","Phosphorylation of CLOCK, acetylation of BMAL1 (ARNTL) at target gene promoters",R-HSA-9931512,https://reactome.org/PathwayBrowser/#/R-HSA-9931512,R-HSA-9931512,R-HSA-9931512
Pathway_R-HSA-9931521,Pathway,Pathway,,,,,,,,,,,,,The CRY:PER:kinase complex represses transactivation by the BMAL:CLOCK (ARNTL:CLOCK) complex,The CRY:PER:kinase complex represses transactivation by the BMAL:CLOCK (ARNTL:CLOCK) complex,R-HSA-9931521,https://reactome.org/PathwayBrowser/#/R-HSA-9931521,R-HSA-9931521,R-HSA-9931521
Pathway_R-HSA-9931529,Pathway,Pathway,,,,,,,,,,,,,Phosphorylation and nuclear translocation of BMAL1 (ARNTL) and CLOCK,Phosphorylation and nuclear translocation of BMAL1 (ARNTL) and CLOCK,R-HSA-9931529,https://reactome.org/PathwayBrowser/#/R-HSA-9931529,R-HSA-9931529,R-HSA-9931529
Pathway_R-HSA-168275,Pathway,Pathway,,,,,,,,,,,,,Entry of Influenza Virion into Host Cell via Endocytosis,Entry of Influenza Virion into Host Cell via Endocytosis,R-HSA-168275,https://reactome.org/PathwayBrowser/#/R-HSA-168275,R-HSA-168275,R-HSA-168275
Pathway_R-HSA-174403,Pathway,Pathway,,,,,,,,,,,,,Glutathione synthesis and recycling,Glutathione synthesis and recycling,R-HSA-174403,https://reactome.org/PathwayBrowser/#/R-HSA-174403,R-HSA-174403,R-HSA-174403
Pathway_R-HSA-9753281,Pathway,Pathway,,,,,,,,,,,,,Paracetamol ADME,Paracetamol ADME,R-HSA-9753281,https://reactome.org/PathwayBrowser/#/R-HSA-9753281,R-HSA-9753281,R-HSA-9753281
Pathway_R-HSA-2485179,Pathway,Pathway,,,,,,,,,,,,,Activation of the phototransduction cascade,Activation of the phototransduction cascade,R-HSA-2485179,https://reactome.org/PathwayBrowser/#/R-HSA-2485179,R-HSA-2485179,R-HSA-2485179
Pathway_R-HSA-2514859,Pathway,Pathway,,,,,,,,,,,,,"Inactivation, recovery and regulation of the phototransduction cascade","Inactivation, recovery and regulation of the phototransduction cascade",R-HSA-2514859,https://reactome.org/PathwayBrowser/#/R-HSA-2514859,R-HSA-2514859,R-HSA-2514859
Pathway_R-HSA-381753,Pathway,Pathway,,,,,,,,,,,,,Olfactory Signaling Pathway,Olfactory Signaling Pathway,R-HSA-381753,https://reactome.org/PathwayBrowser/#/R-HSA-381753,R-HSA-381753,R-HSA-381753
Pathway_R-HSA-6804115,Pathway,Pathway,,,,,,,,,,,,,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain,R-HSA-6804115,https://reactome.org/PathwayBrowser/#/R-HSA-6804115,R-HSA-6804115,R-HSA-6804115
Pathway_R-HSA-6811438,Pathway,Pathway,,,,,,,,,,,,,Intra-Golgi traffic,Intra-Golgi traffic,R-HSA-6811438,https://reactome.org/PathwayBrowser/#/R-HSA-6811438,R-HSA-6811438,R-HSA-6811438
Pathway_R-HSA-1566977,Pathway,Pathway,,,,,,,,,,,,,Fibronectin matrix formation,Fibronectin matrix formation,R-HSA-1566977,https://reactome.org/PathwayBrowser/#/R-HSA-1566977,R-HSA-1566977,R-HSA-1566977
Pathway_R-HSA-1650814,Pathway,Pathway,,,,,,,,,,,,,Collagen biosynthesis and modifying enzymes,Collagen biosynthesis and modifying enzymes,R-HSA-1650814,https://reactome.org/PathwayBrowser/#/R-HSA-1650814,R-HSA-1650814,R-HSA-1650814
Pathway_R-HSA-2022090,Pathway,Pathway,,,,,,,,,,,,,Assembly of collagen fibrils and other multimeric structures,Assembly of collagen fibrils and other multimeric structures,R-HSA-2022090,https://reactome.org/PathwayBrowser/#/R-HSA-2022090,R-HSA-2022090,R-HSA-2022090
Pathway_R-HSA-2214320,Pathway,Pathway,,,,,,,,,,,,,Anchoring fibril formation,Anchoring fibril formation,R-HSA-2214320,https://reactome.org/PathwayBrowser/#/R-HSA-2214320,R-HSA-2214320,R-HSA-2214320
Pathway_R-HSA-3000157,Pathway,Pathway,,,,,,,,,,,,,Laminin interactions,Laminin interactions,R-HSA-3000157,https://reactome.org/PathwayBrowser/#/R-HSA-3000157,R-HSA-3000157,R-HSA-3000157
Pathway_R-HSA-8948216,Pathway,Pathway,,,,,,,,,,,,,Collagen chain trimerization,Collagen chain trimerization,R-HSA-8948216,https://reactome.org/PathwayBrowser/#/R-HSA-8948216,R-HSA-8948216,R-HSA-8948216
Pathway_R-HSA-6811434,Pathway,Pathway,,,,,,,,,,,,,COPI-dependent Golgi-to-ER retrograde traffic,COPI-dependent Golgi-to-ER retrograde traffic,R-HSA-6811434,https://reactome.org/PathwayBrowser/#/R-HSA-6811434,R-HSA-6811434,R-HSA-6811434
Pathway_R-HSA-9864848,Pathway,Pathway,,,,,,,,,,,,,Complex IV assembly,Complex IV assembly,R-HSA-9864848,https://reactome.org/PathwayBrowser/#/R-HSA-9864848,R-HSA-9864848,R-HSA-9864848
Pathway_R-HSA-9707564,Pathway,Pathway,,,,,,,,,,,,,Cytoprotection by HMOX1,Cytoprotection by HMOX1,R-HSA-9707564,https://reactome.org/PathwayBrowser/#/R-HSA-9707564,R-HSA-9707564,R-HSA-9707564
Pathway_R-HSA-111931,Pathway,Pathway,,,,,,,,,,,,,PKA-mediated phosphorylation of CREB,PKA-mediated phosphorylation of CREB,R-HSA-111931,https://reactome.org/PathwayBrowser/#/R-HSA-111931,R-HSA-111931,R-HSA-111931
Pathway_R-HSA-111932,Pathway,Pathway,,,,,,,,,,,,,CaMK IV-mediated phosphorylation of CREB,CaMK IV-mediated phosphorylation of CREB,R-HSA-111932,https://reactome.org/PathwayBrowser/#/R-HSA-111932,R-HSA-111932,R-HSA-111932
Pathway_R-HSA-198693,Pathway,Pathway,,,,,,,,,,,,,AKT phosphorylates targets in the nucleus,AKT phosphorylates targets in the nucleus,R-HSA-198693,https://reactome.org/PathwayBrowser/#/R-HSA-198693,R-HSA-198693,R-HSA-198693
Pathway_R-HSA-2151201,Pathway,Pathway,,,,,,,,,,,,,Transcriptional activation of mitochondrial biogenesis,Transcriptional activation of mitochondrial biogenesis,R-HSA-2151201,https://reactome.org/PathwayBrowser/#/R-HSA-2151201,R-HSA-2151201,R-HSA-2151201
Pathway_R-HSA-2197563,Pathway,Pathway,,,,,,,,,,,,,NOTCH2 intracellular domain regulates transcription,NOTCH2 intracellular domain regulates transcription,R-HSA-2197563,https://reactome.org/PathwayBrowser/#/R-HSA-2197563,R-HSA-2197563,R-HSA-2197563
Pathway_R-HSA-375165,Pathway,Pathway,,,,,,,,,,,,,NCAM signaling for neurite out-growth,NCAM signaling for neurite out-growth,R-HSA-375165,https://reactome.org/PathwayBrowser/#/R-HSA-375165,R-HSA-375165,R-HSA-375165
Pathway_R-HSA-442720,Pathway,Pathway,,,,,,,,,,,,,CREB1 phosphorylation through the activation of Adenylate Cyclase,CREB1 phosphorylation through the activation of Adenylate Cyclase,R-HSA-442720,https://reactome.org/PathwayBrowser/#/R-HSA-442720,R-HSA-442720,R-HSA-442720
Pathway_R-HSA-442729,Pathway,Pathway,,,,,,,,,,,,,CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde,CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde,R-HSA-442729,https://reactome.org/PathwayBrowser/#/R-HSA-442729,R-HSA-442729,R-HSA-442729
Pathway_R-HSA-442742,Pathway,Pathway,,,,,,,,,,,,,CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling,CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling,R-HSA-442742,https://reactome.org/PathwayBrowser/#/R-HSA-442742,R-HSA-442742,R-HSA-442742
Pathway_R-HSA-881907,Pathway,Pathway,,,,,,,,,,,,,Gastrin-CREB signalling pathway via PKC and MAPK,Gastrin-CREB signalling pathway via PKC and MAPK,R-HSA-881907,https://reactome.org/PathwayBrowser/#/R-HSA-881907,R-HSA-881907,R-HSA-881907
Pathway_R-HSA-9022699,Pathway,Pathway,,,,,,,,,,,,,MECP2 regulates neuronal receptors and channels,MECP2 regulates neuronal receptors and channels,R-HSA-9022699,https://reactome.org/PathwayBrowser/#/R-HSA-9022699,R-HSA-9022699,R-HSA-9022699
Pathway_R-HSA-9022702,Pathway,Pathway,,,,,,,,,,,,,MECP2 regulates transcription of neuronal ligands,MECP2 regulates transcription of neuronal ligands,R-HSA-9022702,https://reactome.org/PathwayBrowser/#/R-HSA-9022702,R-HSA-9022702,R-HSA-9022702
Pathway_R-HSA-9022707,Pathway,Pathway,,,,,,,,,,,,,MECP2 regulates transcription factors,MECP2 regulates transcription factors,R-HSA-9022707,https://reactome.org/PathwayBrowser/#/R-HSA-9022707,R-HSA-9022707,R-HSA-9022707
Pathway_R-HSA-9616222,Pathway,Pathway,,,,,,,,,,,,,Transcriptional regulation of granulopoiesis,Transcriptional regulation of granulopoiesis,R-HSA-9616222,https://reactome.org/PathwayBrowser/#/R-HSA-9616222,R-HSA-9616222,R-HSA-9616222
Pathway_R-HSA-9660821,Pathway,Pathway,,,,,,,,,,,,,ADORA2B mediated anti-inflammatory cytokines production,ADORA2B mediated anti-inflammatory cytokines production,R-HSA-9660821,https://reactome.org/PathwayBrowser/#/R-HSA-9660821,R-HSA-9660821,R-HSA-9660821
Pathway_R-HSA-9856649,Pathway,Pathway,,,,,,,,,,,,,Transcriptional and post-translational regulation of MITF-M expression and activity,Transcriptional and post-translational regulation of MITF-M expression and activity,R-HSA-9856649,https://reactome.org/PathwayBrowser/#/R-HSA-9856649,R-HSA-9856649,R-HSA-9856649
Pathway_R-HSA-8874211,Pathway,Pathway,,,,,,,,,,,,,CREB3 factors activate genes,CREB3 factors activate genes,R-HSA-8874211,https://reactome.org/PathwayBrowser/#/R-HSA-8874211,R-HSA-8874211,R-HSA-8874211
Pathway_R-HSA-196299,Pathway,Pathway,,,,,,,,,,,,,Beta-catenin phosphorylation cascade,Beta-catenin phosphorylation cascade,R-HSA-196299,https://reactome.org/PathwayBrowser/#/R-HSA-196299,R-HSA-196299,R-HSA-196299
Pathway_R-HSA-4641262,Pathway,Pathway,,,,,,,,,,,,,Disassembly of the destruction complex and recruitment of AXIN to the membrane,Disassembly of the destruction complex and recruitment of AXIN to the membrane,R-HSA-4641262,https://reactome.org/PathwayBrowser/#/R-HSA-4641262,R-HSA-4641262,R-HSA-4641262
